0.0 	 0.0011186788962916842
0.001 	 0.008390568287739522
0.002 	 0.5274621567117124
0.003 	 4.961641715232336
0.004 	 12.372524118654912
0.005 	 19.57219371021306
0.006 	 25.27665498382417
0.007 	 31.824604211117858
0.008 	 40.053966349119996
0.009 	 49.52390266621428
0.01 	 60.784818698702146
0.011 	 72.6235356206645
0.012 	 84.90410122003956
0.013 	 96.76833453272243
0.014 	 108.07798601297327
0.015 	 119.16155497615863
0.016 	 129.83612174756522
0.017 	 141.48069842593867
0.018 	 153.3361072507519
0.019 	 164.34983801784412
0.02 	 173.80957794853057
0.021 	 181.8534972024187
0.022 	 190.47834642618503
0.023 	 199.4849675133162
0.024 	 209.53963072824783
0.025 	 219.45135208146093
0.026 	 226.69570330804575
0.027 	 233.59985800144443
0.028 	 239.83795333525043
0.029 	 245.6004115338875
0.03 	 252.0376349279028
0.031 	 259.00816557408336
0.032 	 265.47760556036184
0.033 	 272.09844972153076
0.034 	 278.4847232016068
0.035 	 284.99421117226325
0.036 	 291.59460980600704
0.037 	 295.99493430018464
0.038 	 300.53501824484806
0.039 	 305.9957390912026
0.04 	 313.4063168842283
0.041 	 322.4567682009676
0.042 	 326.4885652740657
0.043 	 327.62530376667314
0.044 	 329.38268453549875
0.045 	 330.31335361484156
0.046 	 334.08918932979867
0.047 	 341.0122357601453
0.048 	 347.24353347181915
0.049 	 350.83375704707055
0.05 	 354.72276991994994
0.051 	 360.94252680095826
0.052 	 363.0413648625774
0.053 	 362.751832917452
0.054 	 365.0564851302587
0.055 	 368.7281168496061
0.056 	 372.4414533753232
0.057 	 377.31678198274614
0.058 	 381.5503962411654
0.059 	 385.1341025305654
0.06 	 387.51011795622196
0.061 	 387.03569883919863
0.062 	 385.42944113847585
0.063 	 384.61179769709764
0.064 	 386.09411968207377
0.065 	 390.71778018638474
0.066 	 396.0758966230909
0.067 	 399.16805231218433
0.068 	 401.2255439884934
0.069 	 404.40676462886955
0.07 	 407.9568708977668
0.071 	 410.5969417750455
0.072 	 412.80271838603124
0.073 	 415.71342566186865
0.074 	 418.0835919162268
0.075 	 420.66723369570957
0.076 	 423.67131430996943
0.077 	 425.0286501283091
0.078 	 425.5445572428946
0.079 	 427.136625803202
0.08 	 430.619639025849
0.081 	 435.5690032131488
0.082 	 440.04225823204126
0.083 	 443.70454795115285
0.084 	 446.81584085839455
0.085 	 449.4164071870315
0.086 	 453.11987950658477
0.087 	 457.30623351741235
0.088 	 459.15186423193194
0.089 	 458.1503007086174
0.09 	 457.47403886835303
0.091 	 459.4325316722002
0.092 	 462.83715137904943
0.093 	 466.2038251389497
0.094 	 468.67098894638
0.095 	 468.77416553047954
0.096 	 470.1912677326873
0.097 	 473.80719734548387
0.098 	 476.35399761511763
0.099 	 475.67697361893784
0.1 	 474.60134774691556
0.101 	 475.0176224311521
0.102 	 475.85178863111327
0.103 	 478.5018831168458
0.104 	 481.5091721618638
0.105 	 481.7817945930975
0.106 	 481.48150864725386
0.107 	 483.072151757885
0.108 	 484.2461408750728
0.109 	 483.35672866585224
0.11 	 483.5104145058665
0.111 	 486.7907731717433
0.112 	 488.5700053373152
0.113 	 488.2247520400973
0.114 	 488.3766647972732
0.115 	 488.93929308678037
0.116 	 487.44799379993975
0.117 	 485.6983152636774
0.118 	 486.8779208702941
0.119 	 487.6311852957999
0.12 	 488.78505816072436
0.121 	 488.74880238549633
0.122 	 489.11800384319235
0.123 	 487.6388160151208
0.124 	 484.3751969450235
0.125 	 483.6814329554
0.126 	 483.12939091630074
0.127 	 483.02258272872507
0.128 	 487.02011187220353
0.129 	 490.25278014986054
0.13 	 488.4345233170133
0.131 	 486.7916504045035
0.132 	 485.1716515366098
0.133 	 483.6016351551648
0.134 	 483.54746528086594
0.135 	 486.27635565795794
0.136 	 486.3507786791332
0.137 	 482.9665712971819
0.138 	 483.9282549934726
0.139 	 491.6881669884752
0.14 	 489.1226284720724
0.141 	 488.1628016696742
0.142 	 493.0890890875505
0.143 	 492.7342445276579
0.144 	 492.0188789070299
0.145 	 490.3495699975605
0.146 	 487.3262027334314
0.147 	 492.13104973405837
0.148 	 491.0647675938027
0.149 	 489.5818372012018
0.15 	 487.58787305487414
0.151 	 489.0211166362239
0.152 	 490.0057917648016
0.153 	 489.44472953968636
0.154 	 488.70532870406925
0.155 	 489.9637719287823
0.156 	 491.3938651402957
0.157 	 490.4651059897232
0.158 	 487.6488462232398
0.159 	 490.74230892675655
0.16 	 492.5849546033172
0.161 	 491.10204330971396
0.162 	 488.96105476875096
0.163 	 485.9806033303845
0.164 	 487.9724606774374
0.165 	 489.472231530398
0.166 	 488.9561395737963
0.167 	 486.0742565799364
0.168 	 490.41459082343493
0.169 	 491.26365305648966
0.17 	 486.85820553803813
0.171 	 490.47077319330606
0.172 	 493.4215171732667
0.173 	 492.3406251806958
0.174 	 493.1477847444061
0.175 	 495.5962045074676
0.176 	 493.9070211997722
0.177 	 489.99071681590306
0.178 	 488.5284586542123
0.179 	 491.21515240958814
0.18 	 490.7518211116237
0.181 	 492.7386662938412
0.182 	 496.3869427528718
0.183 	 494.195668133768
0.184 	 491.02756202728835
0.185 	 493.30224701710523
0.186 	 496.07635849526207
0.187 	 495.7813529834459
0.188 	 493.16474961532026
0.189 	 491.11600148568897
0.19 	 494.080888667412
0.191 	 497.92829105140936
